,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
41,,2018-11-29 16:31:36,2018-11-29,HBAN,Ransier Kathleen H,Dir,S - Sale,$14.53,"-4,820","158,351",-3%,"-$70,026",,,,
42,,2018-11-13 16:17:05,2018-11-13,HBAN,Houston Helga,Senior Exec. V. P.,S - Sale,$14.66,"-42,608","444,597",-9%,"-$624,454",,,,
43,,2018-10-31 14:31:20,2018-10-30,HBAN,Neu Richard W,Dir,P - Purchase,$13.88,"+6,750","312,666",+2%,"+$93,683",,,,
44,,2018-10-26 13:09:49,2018-10-25,HBAN,Steinour Stephen D,"Pres, CEO, COB",P - Purchase,$13.48,"+17,493","5,362,182",0%,"+$235,723",,,,
45,D,2018-08-28 17:16:00,2018-08-24,HBAN,McCullough Howell D. III,"CFO, Sr EVP",S - Sale+OE,$16.17,"-68,777","464,559",-13%,"-$1,112,124",,,,
46,D,2018-07-31 17:10:01,2018-07-30,HBAN,Remiker Richard,Sr. EVP of Principal Sub,S - Sale+OE,$15.55,"-5,254","312,842",-2%,"-$81,715",,,,
47,,2018-05-24 16:10:25,2018-05-24,HBAN,Porteous David L,Dir,S - Sale,$15.06,"-62,000","710,951",-8%,"-$933,823",,,,
48,,2018-05-21 16:58:52,2018-05-18,HBAN,Heller Paul G,"Sr. EVP, Chief Technology Off",S - Sale,$15.28,"-28,251","451,827",-6%,"-$431,675",,,,
49,D,2018-05-16 16:49:32,2018-05-15,HBAN,Neumeyer Daniel J.,Sr. EVP of Principal Subsidiar,S - Sale+OE,$15.13,"-25,178","429,423",-6%,"-$380,817",,,,
50,,2018-05-07 17:28:32,2018-05-04,HBAN,Maloney Nancy E,"EVP, Controller",S - Sale,$14.54,"-1,958","79,646",-2%,"-$28,460",,,,
51,D,2017-11-03 13:24:53,2017-11-02,HBAN,Houston Helga,Senior Exec. V. P.,S - Sale+OE,$13.77,"-14,513","458,297",-3%,"-$199,850",,,,
52,,2017-11-02 13:05:15,2017-10-31,HBAN,Neumeyer Daniel J.,Sr. EVP of Principal Subsidiar,S - Sale,$13.88,"-43,491","415,995",-9%,"-$603,849",,,,
53,,2017-08-25 08:20:44,2017-08-23,HBAN,Stanutz Nicholas G,Sr EVP of Principal Sub,S - Sale,$12.71,"-16,000","511,172",-3%,"-$203,384",,,,
54,,2017-07-28 12:36:54,2017-07-28,HBAN,Neu Richard W,Dir,P - Purchase,$13.10,"+2,450","286,795",+1%,"+$32,103",,,,
55,,2017-05-18 13:35:29,2017-05-18,HBAN,Steinour Stephen D,"Pres, CEO, COB",P - Purchase,$12.40,"+50,000","4,473,153",+1%,"+$619,808",,,,
56,,2017-05-15 15:14:53,2017-05-15,HBAN,Harmening Andrew J,Sr. EVP of Principal Sub.,P - Purchase,$12.92,"+15,490","35,543",+77%,"+$200,131",,,,
57,,2017-05-10 10:14:57,2017-05-09,HBAN,Heller Paul G,"Sr. EVP, Chief Technology Off",S - Sale,$12.93,"-35,720","410,963",-8%,"-$461,912",0,,,
58,M,2017-05-05 09:17:42,2017-05-03,HBAN,Remiker Richard,Sr. EVP of Principal Sub,S - Sale,$13.13,"-1,722","266,910",-1%,"-$22,603",0,-2,,
59,D,2017-05-03 16:05:53,2017-05-01,HBAN,Remiker Richard,Sr. EVP of Principal Sub,S - Sale+OE,$12.94,"-6,833","268,632",-2%,"-$88,419",-1,-2,,
60,,2017-03-01 17:39:18,2017-02-28,HBAN,Inglis John C,Dir,P - Purchase,$14.06,"+7,142","7,142",New,"+$100,417",-2,-3,-10,
61,,2017-02-22 09:57:35,2017-02-21,HBAN,Remiker Richard,Sr. EVP of Principal Sub,S - Sale,$14.21,-673,"217,386",0%,"-$9,563",0,0,-9,
62,,2017-02-21 06:01:38,2017-02-17,HBAN,Remiker Richard,Sr. EVP of Principal Sub,S - Sale,$14.02,"-1,057","218,059",0%,"-$14,819",0,+1,-10,
63,,2017-01-30 14:15:47,2016-10-07,HBAN,Crane Ann B,Dir,P - Purchase,$10.12,"+2,326","141,224",+2%,"+$23,543",-1,-1,+3,
64,,2016-11-30 10:26:12,2016-11-29,HBAN,Houston Helga,Senior Exec. V. P.,S - Sale,$12.33,"-8,378","312,589",-3%,"-$103,324",+1,+8,+7,
65,,2016-11-14 15:47:02,2016-11-11,HBAN,Pierce Sandra E.,Senior Exec VP,S - Sale,$11.62,"-52,994","445,533",-11%,"-$615,895",+2,+7,+13,
66,DM,2016-11-14 15:35:56,2016-11-10,HBAN,Neumeyer Daniel J.,Sr. EVP of Principal Subsidiar,S - Sale+OE,$11.63,"-14,538","376,544",-4%,"-$169,071",+2,+7,+13,
67,D,2016-11-14 10:10:58,2016-11-11,HBAN,Stanutz Nicholas G,Sr EVP of Principal Sub,S - Sale+OE,$11.54,"-25,000","460,385",-5%,"-$288,557",+2,+7,+13,
68,,2016-11-10 08:56:01,2016-11-09,HBAN,Anderson David S.,EVP,S - Sale,$10.60,"-10,011","111,963",-8%,"-$106,161",+6,+9,+24,+18
69,,2016-08-30 10:09:28,2016-08-29,HBAN,Anderson David S.,"EVP, Controller",S - Sale,$9.82,"-9,006","121,974",-7%,"-$88,470",+1,+1,+2,+52
70,,2016-08-23 09:50:32,2016-08-22,HBAN,Stanutz Nicholas G,Sr EVP of Principal Sub,S - Sale,$9.64,"-35,350","477,350",-7%,"-$340,819",0,+1,+2,+49
71,,2016-05-26 12:55:09,2016-05-25,HBAN,Neumeyer Daniel J.,Sr. EVP of Principal Subsidiar,S - Sale,$10.61,"-9,662","371,949",-3%,"-$102,546",-2,-1,-18,+20
72,,2016-05-24 15:13:33,2016-05-24,HBAN,Anderson David S.,"EVP, Controller",S - Sale,$10.36,"-25,000","134,177",-16%,"-$259,000",+2,+2,-9,+24
73,,2016-03-15 15:16:10,2016-03-14,HBAN,Gerlach John B Jr,Dir,P - Purchase,$25.00,"+4,000","1,411,240",0%,"+$100,000",-1,0,+2,+4
