,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
60,D,2021-05-05 19:51:42,2021-05-03,ANET,Taxay Marc,"SVP, GC",S - Sale+OE,$315.82,-498,0,-100%,"-$157,278",,,,
61,D,2021-05-05 19:51:31,2021-05-03,ANET,Mather Ann,Dir,S - Sale+OE,$315.82,-416,586,-42%,"-$131,381",,,,
62,D,2021-04-22 19:30:47,2021-04-20,ANET,McCool John F,Chief Platform Officer,S - Sale+OE,$312.97,-83,82,-50%,"-$25,977",,,,
63,D,2021-04-14 21:34:02,2021-04-12,ANET,Duda Kenneth,"CTO, SVP Software Eng.",S - Sale+OE,$313.96,"-14,534","452,303",-3%,"-$4,563,072",,,,
64,D,2021-04-13 21:01:32,2021-04-09,ANET,Sadana Anshul,"SVP, COO",S - Sale+OE,$315.15,"-8,468","1,658",-84%,"-$2,668,716",,,,
65,D,2021-04-07 21:28:26,2021-04-06,ANET,Ullal Jayshree,"Pres, CEO",S - Sale+OE,$308.82,"-1,375","3,206,524",0%,"-$424,622",,,,
66,,2021-04-07 21:25:35,2021-04-05,ANET,Giancarlo Charles H,Dir,S - Sale,$311.44,"-1,665","69,865",-2%,"-$518,553",,,,
67,D,2021-04-05 20:39:33,2021-04-01,ANET,Ullal Jayshree,"Pres, CEO",S - Sale+OE,$308.65,"-2,375","3,206,524",0%,"-$733,042",,,,
68,D,2021-04-05 20:39:09,2021-04-01,ANET,Taxay Marc,"SVP, GC",S - Sale+OE,$304.06,-751,0,-100%,"-$228,349",,,,
69,D,2021-04-05 20:38:45,2021-04-01,ANET,Mather Ann,Dir,S - Sale+OE,$304.06,-417,586,-42%,"-$126,793",,,,
70,D,2021-03-31 20:45:58,2021-03-29,ANET,Sadana Anshul,"SVP, COO",S - Sale+OE,$315.18,-500,"1,658",-23%,"-$157,592",,,,
71,D,2021-03-30 21:45:18,2021-03-26,ANET,Ullal Jayshree,"Pres, CEO",S - Sale+OE,$304.01,-167,"3,206,524",0%,"-$50,770",,,,
72,D,2021-03-24 21:06:10,2021-03-22,ANET,McCool John F,Chief Platform Officer,S - Sale+OE,$285.13,-83,82,-50%,"-$23,666",,,,
73,A,2021-03-22 21:36:47,2021-03-11,ANET,Duda Kenneth,"CTO, SVP Software Eng.",S - Sale,$289.17,"-72,500","117,310",-38%,"-$20,964,890",,,,
74,,2021-03-15 21:04:44,2021-03-11,ANET,Duda Kenneth,"CTO, SVP Software Eng.",S - Sale,$0.00,"-72,500","456,836",-14%,-$0,,,,
75,D,2021-03-12 21:07:47,2021-03-10,ANET,Duda Kenneth,"CTO, SVP Software Eng.",S - Sale+OE,$276.47,"-19,532","529,336",-4%,"-$5,399,923",,,,
76,D,2021-03-10 19:54:50,2021-03-08,ANET,Ullal Jayshree,"Pres, CEO",S - Sale+OE,$272.42,"-1,375","3,206,524",0%,"-$374,577",,,,
