,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
32,,2020-07-13 13:43:38,2020-07-09,LLY,Zulueta Alfonso G,"SVP, Pres, Lilly Int'l",S - Sale,$170.00,"-11,000","23,273",-32%,"-$1,870,000",,,,
33,,2020-07-10 14:16:57,2020-07-09,LLY,Lilly Endowment Inc,10%,S - Sale,$169.69,"-12,961","111,132,343",0%,"-$2,199,392",,,,
34,,2020-07-08 12:49:17,2020-07-07,LLY,Lilly Endowment Inc,10%,S - Sale,$167.29,"-210,000","111,145,304",0%,"-$35,131,799",,,,
35,,2020-07-07 14:27:59,2020-07-06,LLY,Lilly Endowment Inc,10%,S - Sale,$166.99,"-205,000","111,655,304",0%,"-$34,232,086",,,,
36,,2020-07-01 11:17:58,2020-06-30,LLY,Lilly Endowment Inc,10%,S - Sale,$163.21,"-166,832","111,560,304",0%,"-$27,227,760",,,,
37,,2020-07-01 09:55:16,2020-06-26,LLY,Lilly Endowment Inc,10%,S - Sale,$163.01,"-31,737","111,738,567",0%,"-$5,173,404",,,,
38,,2020-06-30 15:12:19,2020-06-29,LLY,Lilly Endowment Inc,10%,S - Sale,$163.39,"-11,431","111,727,136",0%,"-$1,867,760",,,,
39,,2020-06-30 14:48:56,2020-06-26,LLY,Lilly Endowment Inc,10%,S - Sale,$163.01,"-31,737","111,738,567",0%,"-$5,173,404",,,,
40,,2020-06-19 14:21:23,2020-06-18,LLY,Lilly Endowment Inc,10%,S - Sale,$161.54,"-53,770","111,770,304",0%,"-$8,686,046",,,,
41,,2020-06-18 17:16:12,2020-06-17,LLY,Lilly Endowment Inc,10%,S - Sale,$161.38,"-161,230","111,824,074",0%,"-$26,019,469",,,,
42,,2020-06-18 09:36:09,2020-06-16,LLY,Zulueta Alfonso G,"SVP, Pres, Lilly Int'l",S - Sale,$162.94,"-17,000","34,275",-33%,"-$2,770,000",,,,
43,,2020-06-17 15:13:23,2020-06-16,LLY,Lilly Endowment Inc,10%,S - Sale,$162.92,"-212,337","111,985,304",0%,"-$34,593,145",,,,
44,,2020-06-09 16:52:54,2020-06-05,LLY,Zulueta Alfonso G,"SVP, Pres, Lilly Int'l",S - Sale,$150.00,"-10,000","51,275",-16%,"-$1,500,000",,,,
45,,2020-04-28 12:21:22,2020-04-27,LLY,Lilly Endowment Inc,10%,S - Sale,$163.60,"-12,663","112,197,641",0%,"-$2,071,715",,,,
46,,2020-04-27 14:36:22,2020-04-24,LLY,Lilly Endowment Inc,10%,S - Sale,$162.47,"-220,000","112,210,304",0%,"-$35,743,218",,,,
47,,2020-04-27 10:39:49,2020-04-23,LLY,Lilly Endowment Inc,10%,S - Sale,$160.12,"-230,000","112,430,304",0%,"-$36,826,587",,,,
48,,2020-04-16 11:23:17,2020-04-14,LLY,Shah Aarti S.,"SVP, CIO",S - Sale,$150.00,"-2,000","20,921",-9%,"-$300,000",,,,
49,,2020-04-13 14:43:51,2020-04-09,LLY,Lilly Endowment Inc,10%,S - Sale,$145.42,"-230,000","112,660,304",0%,"-$33,445,542",,,,
50,,2020-04-08 12:49:44,2020-04-07,LLY,Lilly Endowment Inc,10%,S - Sale,$143.20,"-172,315","112,890,304",0%,"-$24,676,281",,,,
51,,2020-04-07 11:40:18,2020-04-06,LLY,Lilly Endowment Inc,10%,S - Sale,$142.73,"-15,962","113,062,619",0%,"-$2,278,322",,,,
52,,2020-04-06 14:42:29,2020-04-03,LLY,Lilly Endowment Inc,10%,S - Sale,$143.19,"-26,723","113,078,581",0%,"-$3,826,493",,,,
53,,2020-04-03 12:42:58,2020-04-02,LLY,Lilly Endowment Inc,10%,S - Sale,$140.78,"-166,038","113,105,304",0%,"-$23,374,654",,,,
54,,2020-04-01 13:47:22,2020-03-31,LLY,Lilly Endowment Inc,10%,S - Sale,$140.07,"-38,962","113,271,342",0%,"-$5,457,474",,,,
55,,2020-03-31 16:03:38,2020-03-30,LLY,Lilly Endowment Inc,10%,S - Sale,$139.11,"-210,000","113,310,304",0%,"-$29,213,559",,,,
56,,2020-03-31 11:50:40,2020-03-30,LLY,Fry Stephen F,"SVP, HR, Diversity",S - Sale,$134.30,"-14,657","107,591",-12%,"-$1,968,434",,,,
57,,2020-03-18 10:44:09,2020-03-16,LLY,Norton Johna,"SVP, Global Quality",S - Sale,$131.00,"-4,727","20,915",-18%,"-$619,237",,,,
58,,2020-03-06 10:46:38,2020-03-04,LLY,O'Neill Myles,"SVP, Pres, Mfg. Operations",S - Sale,$140.15,"-25,000","54,455",-31%,"-$3,503,750",,,,
59,,2020-03-03 15:27:13,2020-03-02,LLY,Zakrowski Donald A,Chief Accounting Officer,S - Sale,$128.00,"-3,700","6,414",-37%,"-$473,600",,,,
60,,2020-02-06 14:27:19,2020-02-05,LLY,Lilly Endowment Inc,10%,S - Sale,$146.61,"-200,000","113,520,304",0%,"-$29,321,808",,,,
61,,2020-01-14 13:37:05,2020-01-13,LLY,Lilly Endowment Inc,10%,S - Sale,$138.92,"-205,000","113,720,304",0%,"-$28,478,495",,,,
62,,2020-01-13 11:00:17,2020-01-10,LLY,Lilly Endowment Inc,10%,S - Sale,$138.00,"-210,000","113,925,304",0%,"-$28,979,013",,,,
63,,2020-01-10 13:45:01,2020-01-09,LLY,Lilly Endowment Inc,10%,S - Sale,$135.79,"-220,000","114,135,304",0%,"-$29,874,729",,,,
64,,2020-01-09 14:04:17,2020-01-08,LLY,Lilly Endowment Inc,10%,S - Sale,$133.32,"-172,650","114,355,304",0%,"-$23,018,105",,,,
65,,2020-01-08 11:33:44,2020-01-07,LLY,Lilly Endowment Inc,10%,S - Sale,$132.90,"-32,645","114,527,954",0%,"-$4,338,579",,,,
66,,2019-12-23 09:48:18,2019-12-20,LLY,Lilly Endowment Inc,10%,S - Sale,$132.90,"-19,705","114,560,599",0%,"-$2,618,812",,,,
67,,2019-12-19 14:36:50,2019-12-18,LLY,Lilly Endowment Inc,10%,S - Sale,$129.29,"-220,000","114,580,304",0%,"-$28,443,848",,,,
68,,2019-12-18 11:31:34,2019-12-17,LLY,Lilly Endowment Inc,10%,S - Sale,$125.69,"-215,000","114,800,304",0%,"-$27,023,552",,,,
69,,2019-12-10 11:56:18,2019-12-06,LLY,O'Neill Myles,"SVP, Pres, Mfg. Operations",S - Sale,$120.00,"-25,000","75,044",-25%,"-$3,000,000",,,,
70,,2019-12-10 11:49:46,2019-12-09,LLY,Lilly Endowment Inc,10%,S - Sale,$119.70,"-10,962","115,015,304",0%,"-$1,312,151",,,,
71,,2019-12-09 16:37:52,2019-12-06,LLY,Zulueta Alfonso G,"SVP, Pres, Lilly Int'l",S - Sale,$120.00,"-4,500","33,895",-12%,"-$540,000",,,,
72,,2019-12-09 09:51:34,2019-12-06,LLY,Lilly Endowment Inc,10%,S - Sale,$120.15,"-194,038","115,026,266",0%,"-$23,313,498",,,,
73,,2019-12-05 13:31:09,2019-12-04,LLY,Lilly Endowment Inc,10%,S - Sale,$118.52,"-210,000","115,220,304",0%,"-$24,890,040",,,,
74,,2019-12-02 13:40:00,2019-11-27,LLY,Lilly Endowment Inc,10%,S - Sale,$117.51,"-48,953","115,430,304",0%,"-$5,752,257",,,,
75,,2019-11-27 10:40:05,2019-11-26,LLY,Lilly Endowment Inc,10%,S - Sale,$117.81,"-56,729","115,479,257",0%,"-$6,683,470",,,,
76,,2019-11-26 11:19:16,2019-11-25,LLY,Lilly Endowment Inc,10%,S - Sale,$117.60,"-109,318","115,535,986",0%,"-$12,855,797",,,,
77,,2019-11-25 16:29:29,2019-11-22,LLY,Lilly Endowment Inc,10%,S - Sale,$116.25,"-251,736","115,645,304",0%,"-$29,263,596",,,,
78,,2019-11-22 10:56:16,2019-11-21,LLY,Lilly Endowment Inc,10%,S - Sale,$115.14,"-108,264","115,897,040",0%,"-$12,465,506",,,,
79,,2019-11-20 10:17:13,2019-11-19,LLY,Lilly Endowment Inc,10%,S - Sale,$115.06,"-205,000","116,005,304",0%,"-$23,586,776",,,,
80,,2019-11-19 12:00:45,2019-11-18,LLY,Lilly Endowment Inc,10%,S - Sale,$114.00,"-10,598","116,210,304",0%,"-$1,208,172",,,,
81,,2019-11-13 13:53:18,2019-11-12,LLY,Lilly Endowment Inc,10%,S - Sale,$114.00,"-7,981","116,220,902",0%,"-$909,841",,,,
82,,2019-11-12 13:12:49,2019-11-11,LLY,Lilly Endowment Inc,10%,S - Sale,$114.07,-100,"116,228,883",0%,"-$11,407",,,,
83,,2019-11-08 10:35:31,2019-11-07,LLY,Lilly Endowment Inc,10%,S - Sale,$114.37,-400,"116,228,983",0%,"-$45,749",,,,
84,,2019-11-07 11:03:50,2019-11-06,LLY,Lilly Endowment Inc,10%,S - Sale,$114.05,"-173,918","116,229,383",0%,"-$19,835,000",,,,
85,,2019-11-05 13:18:59,2019-11-04,LLY,Lilly Endowment Inc,10%,S - Sale,$114.04,"-7,003","116,403,301",0%,"-$798,608",,,,
86,,2019-11-01 10:37:54,2019-10-31,LLY,Lilly Endowment Inc,10%,S - Sale,$114.00,"-190,000","116,410,304",0%,"-$21,659,646",,,,
87,,2019-10-28 15:11:59,2019-10-25,LLY,White Anne E.,"SVP, Pres-Lilly Oncology",P - Purchase,$108.84,"+1,000","22,043",+5%,"+$108,840",,,,
88,,2019-10-28 15:06:39,2019-10-25,LLY,Smiley Joshua L,"SVP, CFO",P - Purchase,$107.59,+929,"33,553",+3%,"+$99,951",,,,
89,,2019-10-28 15:00:17,2019-10-25,LLY,Skovronsky Daniel,"SVP, CSO,, Pres LRL",P - Purchase,$108.61,"+5,000","75,818",+7%,"+$543,050",,,,
90,,2019-10-25 12:13:13,2019-10-25,LLY,Ricks David A,"Pres, CEO",P - Purchase,$108.38,"+4,615","163,743",+3%,"+$500,174",,,,
91,,2019-10-25 12:10:48,2019-10-24,LLY,Tai Jackson P,Dir,P - Purchase,$107.49,"+1,861","56,440",+3%,"+$200,039",,,,
92,,2019-09-23 15:54:38,2019-09-20,LLY,Zulueta Alfonso G,"SVP, Pres, Lilly Int'l",S - Sale,$117.00,"-4,500","38,370",-10%,"-$526,500",,,,
93,,2019-09-23 13:33:11,2019-09-20,LLY,Lilly Endowment Inc,10%,S - Sale,$116.37,"-210,000","116,600,304",0%,"-$24,437,726",,,,
94,,2019-09-09 12:12:05,2019-09-05,LLY,Fry Stephen F,"SVP, HR, Diversity",S - Sale,$115.00,"-9,452","100,211",-9%,"-$1,086,980",,,,
95,A,2019-09-09 11:59:07,2019-09-03,LLY,Zulueta Alfonso G,"SVP, Pres, Lilly Int'l",S - Sale,$112.96,"-19,500","38,306",-34%,"-$2,202,714",,,,
96,,2019-09-04 15:09:32,2019-09-03,LLY,Zulueta Alfonso G,"SVP, Pres, Lilly Int'l",S - Sale,$112.91,"-19,500","42,870",-31%,"-$2,201,745",,,,
97,,2019-07-15 15:46:53,2019-07-15,LLY,Smiley Joshua L,"SVP, CFO",P - Purchase,$108.47,+185,"32,612",+1%,"+$20,067",,,,
