,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
120,,2012-08-27 16:49:16,2012-08-23,UNM,Macmillan A S,Dir,S - Sale,$19.36,"-4,549","16,739",-21%,"-$88,078",0,+2,+1,+29
121,,2012-08-07 17:27:25,2012-08-03,UNM,McCarthy Kevin P,"EVP, COO",S - Sale,$19.26,"-20,000","266,282",-7%,"-$385,168",0,+1,+1,+25
122,,2012-03-01 17:58:51,2012-02-28,UNM,Macmillan A S,Dir,S - Sale,$23.38,"-1,710","15,231",-10%,"-$39,977",0,0,+6,-17
123,,2012-02-28 17:36:40,2012-02-24,UNM,McKenney Richard P,"EVP, CFO",S - Sale,$23.26,"-15,000","228,581",-6%,"-$348,900",-1,+1,+5,-17
124,D,2011-12-14 17:43:45,2011-12-13,UNM,Watjen Thomas R,"Pres, CEO",S - Sale+OE,$21.15,"-3,493","901,941",0%,"-$73,877",+1,+1,+10,-5
125,D,2011-12-13 17:37:10,2011-12-09,UNM,Watjen Thomas R,"Pres, CEO",S - Sale+OE,$21.49,"-312,230","891,455",-26%,"-$6,710,898",-1,-3,+9,-6
126,,2011-09-02 17:01:58,2011-08-31,UNM,Fossel Jon S,Dir,S - Sale,$23.62,"-4,901","21,560",-19%,"-$115,743",-1,-1,-10,+6
127,,2011-08-31 17:31:35,2011-08-29,UNM,Fossel Jon S,Dir,S - Sale,$23.56,"-10,035","26,461",-27%,"-$236,456",-1,-3,-8,-1
128,,2011-08-17 16:54:57,2011-08-15,UNM,Goldsberry Ronald E,Dir,S - Sale,$22.80,"-7,445","30,787",-19%,"-$169,756",-6,-1,0,-1
129,,2011-06-09 18:44:09,2011-06-07,UNM,Macmillan A S,Dir,S - Sale,$25.18,"-2,800","16,830",-14%,"-$70,504",-1,-3,+4,-12
130,,2011-05-10 17:54:53,2011-05-06,UNM,Watjen Thomas R,"Pres, CEO",S - Sale,$26.27,"-50,000","888,041",-5%,"-$1,313,470",-1,-1,-7,-17
131,,2011-03-01 17:44:36,2011-02-28,UNM,McCarthy Kevin P,"EVP, Pres, CEO, Unum US",S - Sale,$26.65,"-3,199","261,902",-1%,"-$85,253",-2,-1,+1,-12
132,D,2011-02-28 19:19:05,2011-02-24,UNM,McCarthy Kevin P,"EVP, Pres, CEO, Unum US",S - Sale+OE,$25.94,"-14,855","265,101",-5%,"-$385,411",-1,-2,-1,-14
133,D,2011-02-23 17:29:52,2011-02-18,UNM,Watjen Thomas R,"Pres, CEO",S - Sale+OE,$27.00,"-73,802","923,268",-7%,"-$1,992,735",0,0,-1,-16
134,,2011-02-11 17:27:06,2011-02-09,UNM,Best Robert O,"EVP, Global Business Tech.",S - Sale,$26.06,"-30,000","193,380",-13%,"-$781,917",0,+1,-3,-14
135,,2011-02-09 17:21:52,2011-02-07,UNM,Watjen Thomas R,"Pres, CEO",S - Sale,$25.84,"-50,000","922,044",-5%,"-$1,291,850",0,+1,-1,-14
136,D,2011-01-10 16:38:44,2011-01-07,UNM,Watjen Thomas R,"Pres, CEO",S - Sale+OE,$25.04,"-12,798","972,013",-1%,"-$320,522",0,+1,+6,+3
137,D,2011-01-07 17:19:21,2011-01-05,UNM,Watjen Thomas R,"Pres, CEO",S - Sale+OE,$25.00,"-148,807","933,618",-14%,"-$3,720,177",0,0,+5,+5
138,,2011-01-07 17:17:27,2011-01-05,UNM,McGarry John F,"EVP, Pres, CEO, Unum UK",S - Sale,$25.00,"-2,000","40,671",-5%,"-$50,000",0,0,+5,+5
139,,2010-12-15 20:43:42,2010-12-13,UNM,Macmillan A S,Dir,S - Sale,$24.00,"-2,150","14,944",-13%,"-$51,600",0,+2,+5,+4
140,,2010-11-09 17:57:47,2010-11-05,UNM,Watjen Thomas R,"Pres, CEO",S - Sale,$23.12,"-50,000","932,142",-5%,"-$1,156,000",+2,+1,+7,+23
141,,2010-08-04 16:42:05,2010-08-02,UNM,Goldsberry Ronald E,Dir,S - Sale,$23.17,"-5,120","28,495",-15%,"-$118,630",0,0,-4,+18
142,D,2010-06-02 18:29:31,2010-05-28,UNM,Ring Susan L,"EVP, Pres, CEO, Unum UK",S - Sale+OE,$23.35,"-5,955","65,177",-8%,"-$139,053",-1,-5,-7,-7
143,,2010-05-11 16:46:21,2010-05-07,UNM,Watjen Thomas R,"Pres, CEO",S - Sale,$22.50,"-50,000","979,135",-5%,"-$1,125,000",+1,-6,-8,-4
144,D,2010-03-01 17:05:27,2010-02-26,UNM,McCarthy Kevin P,"EVP, Pres, CEO, Unum US",S - Sale+OE,$20.84,"-2,537","242,799",-1%,"-$52,871",0,+4,+17,-8
145,D,2010-02-26 13:38:09,2010-02-24,UNM,McCarthy Kevin P,"EVP, Pres, CEO, Unum US",S - Sale+OE,$20.69,"-16,510","196,933",-8%,"-$341,592",0,+4,+19,-5
146,,2010-02-18 16:59:05,2010-02-16,UNM,Watjen Thomas R,"Pres, CEO",S - Sale,$20.00,"-50,000","996,472",-5%,"-$1,000,000",0,0,+17,+1
147,,2010-02-09 16:37:22,2010-02-05,UNM,Muhl Edward J,Dir,P - Purchase,$19.09,"+2,500","12,350",+25%,"+$47,723",+1,+6,+20,+18
148,,2010-01-06 17:09:07,2010-01-05,UNM,Goldsberry Ronald E,Dir,S - Sale,$19.85,"-4,595","26,842",-15%,"-$91,211",+2,+2,-7,+8
149,,2009-12-02 13:00:11,2009-11-30,UNM,Macmillan A S,Dir,P - Purchase,$18.81,"+2,500","14,347",+21%,"+$47,025",+2,-2,+3,+23
150,,2009-11-16 16:33:52,2009-11-12,UNM,Watjen Thomas R,"Pres, CEO",S - Sale,$20.25,"-50,000","1,044,621",-5%,"-$1,012,500",-1,-5,-5,+11
151,D,2009-09-22 16:21:18,2009-09-21,UNM,Ring Susan L,"EVP, Pres, CEO, Unum UK",S - Sale+OE,$22.12,-60,"63,032",0%,"-$1,327",-4,-5,-2,+9
152,D,2009-09-21 15:44:39,2009-09-17,UNM,Ring Susan L,"EVP, Pres, CEO, Unum UK",S - Sale+OE,$23.00,-797,"62,849",-1%,"-$18,331",0,-7,0,+7
153,D,2009-09-03 15:01:24,2009-09-02,UNM,Ring Susan L,"EVP, Pres, CEO, Unum UK",S - Sale+OE,$20.77,-118,"62,849",0%,"-$2,451",+2,+4,-3,+6
154,D,2009-09-02 17:07:23,2009-08-31,UNM,Ring Susan L,"EVP, Pres, CEO, Unum UK",S - Sale+OE,$22.17,"-1,606","62,493",-3%,"-$35,605",+3,+4,-3,+4
155,DM,2009-08-18 17:02:57,2009-08-14,UNM,Best Robert O,"EVP, COO, Unum US",S - Sale+OE,$21.26,"-23,335","202,772",-10%,"-$496,062",+1,+4,+9,-2
156,,2009-08-14 14:40:27,2009-08-12,UNM,Goldsberry Ronald E,Dir,S - Sale,$21.00,"-7,000","30,449",-19%,"-$147,000",-2,-1,+1,-9
157,,2009-08-11 15:08:06,2009-08-07,UNM,Watjen Thomas R,"Pres, CEO",S - Sale,$20.29,"-53,351","1,093,108",-5%,"-$1,082,465",+1,+2,+9,-5
158,D,2009-08-11 14:41:55,2009-08-07,UNM,Greving Robert C,"EVP, CFO, Chief Actuary",S - Sale+OE,$20.64,"-18,130","116,642",-13%,"-$374,196",+1,+2,+9,-5
159,D,2009-08-07 13:28:41,2009-08-05,UNM,Watjen Thomas R,"Pres, CEO",S - Sale+OE,$20.00,"-54,594","1,133,053",-5%,"-$1,091,880",+3,+8,+7,-3
160,,2009-06-01 12:15:23,2009-05-28,UNM,Bishop III E. Liston,"EVP, GC",P - Purchase,$16.53,"+1,000","33,490",+3%,"+$16,530",+1,0,-7,+16
