,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
116,D,2017-04-26 19:16:44,2017-04-24,HPE,Hsu Christopher P,"EVP, GM Software",S - Sale+OE,$18.28,"-72,935","31,422",-70%,"-$1,333,252",0,0,,
117,,2017-04-11 18:19:31,2017-04-07,HPE,Schultz John F,"EVP, GC, SEC",S - Sale,$18.23,"-39,608","61,078",-39%,"-$722,054",-1,0,+4,
118,D,2017-04-04 18:55:56,2017-03-31,HPE,Schultz John F,"EVP, GC, SEC",S - Sale+OE,$24.00,"-17,176","100,686",-15%,"-$412,224",0,+2,+4,
119,D,2017-03-30 17:24:20,2017-03-29,HPE,Hsu Christopher P,"EVP, GM Software",S - Sale+OE,$23.50,"-31,421","31,422",-50%,"-$738,394",0,-24,-21,
120,,2017-03-14 18:38:19,2017-03-13,HPE,Nefkens Michael G,"EVP, GM Enterprise Services",S - Sale,$22.33,"-257,965","1,424",-99%,"-$5,759,610",+2,+3,-18,
121,ADM,2017-03-13 18:57:35,2017-03-09,HPE,Nefkens Michael G,"EVP, GM Enterprise Services",S - Sale+OE,$22.41,"-831,311","259,389",-76%,"-$18,631,425",0,+2,-18,
122,DM,2017-03-13 18:22:03,2017-03-09,HPE,Nefkens Michael G,"EVP, GM Enterprise Services",S - Sale+OE,$22.41,"-831,311","259,389",-76%,"-$18,631,425",0,+2,-18,
123,D,2017-03-09 18:01:50,2017-03-08,HPE,Nefkens Michael G,"EVP, GM Enterprise Services",S - Sale+OE,$22.64,"-322,733","259,389",-55%,"-$7,306,062",0,+1,-19,
124,,2016-12-19 17:23:15,2016-12-19,HPE,Ricci Jeff T,"SVP, Controller, PAO",S - Sale,$23.46,"-4,999",0,-100%,"-$117,277",0,0,-4,
125,DM,2016-12-15 17:43:30,2016-12-14,HPE,Ricci Jeff T,"SVP, Controller, PAO",S - Sale+OE,$23.78,"-20,847","4,999",-81%,"-$495,660",-1,+1,-4,
126,DM,2016-12-15 17:43:13,2016-12-13,HPE,Neri Antonio F,"EVP, GM EG",S - Sale+OE,$23.74,"-151,222","4,936",-97%,"-$3,590,702",-1,+1,-4,
127,,2016-12-15 17:42:56,2016-12-13,HPE,Karros Kirt P,"SVP, Finance, Treasurer",S - Sale,$23.75,"-3,191",0,-100%,"-$75,786",-1,+1,-4,
128,,2016-12-15 17:42:41,2016-12-13,HPE,Hsu Christopher P,"EVP, GM Software, COO",S - Sale,$23.75,"-6,297","62,843",-9%,"-$149,554",-1,+1,-4,
129,D,2016-12-13 18:40:38,2016-12-09,HPE,Hsu Christopher P,"EVP, GM Software, COO",S - Sale+OE,$24.56,"-27,564","69,140",-29%,"-$676,944",0,-1,-5,
130,D,2016-12-08 17:42:40,2016-12-07,HPE,Neri Antonio F,"EVP, GM EG",S - Sale+OE,$23.87,"-33,405","4,936",-87%,"-$797,508",-1,-3,-8,
131,D,2016-12-06 17:42:34,2016-12-05,HPE,Hsu Christopher P,"EVP, GM Software, COO",S - Sale+OE,$24.00,"-64,760","53,396",-55%,"-$1,554,240",+3,0,-1,
132,,2016-11-22 18:16:09,2016-11-21,HPE,Schultz John F,"EVP, GC, SEC",S - Sale,$23.46,"-12,555","79,447",-14%,"-$294,514",+3,+4,+5,
133,D,2016-11-22 18:15:53,2016-11-22,HPE,Hsu Christopher P,"EVP, GM Software, COO",S - Sale+OE,$23.12,"-4,780","53,396",-8%,"-$110,514",+3,+4,+5,
134,,2016-11-14 17:43:29,2016-11-09,HPE,Ricci Jeff T,"SVP, Controller, PAO",S - Sale,$22.64,"-8,974",110,-99%,"-$203,137",0,0,+3,
135,,2016-11-08 18:36:07,2016-11-04,HPE,Youngjohns Robert,"EVP, GM, HP Software",S - Sale,$21.68,"-27,837",0,-100%,"-$603,506",0,0,+6,-18
136,D,2016-11-08 18:35:10,2016-11-07,HPE,Ricci Jeff T,"SVP, Controller, PAO",S - Sale+OE,$22.44,"-43,137","9,084",-83%,"-$967,878",0,0,+6,-18
