,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
157,,2007-08-21 12:05:27,2007-08-20,WFC,Strother James M,EVP,S - Sale,$36.94,"-23,458","71,535",-25%,"-$866,612",+1,-3,+1,-16
158,,2007-08-17 16:27:29,2007-08-17,WFC,Kovacevich Richard M,COB,S - Sale,$36.96,"-164,175","3,500,497",-4%,"-$6,067,831",0,-2,-4,-20
159,A,2007-07-05 13:22:33,2007-06-20,WFC,Stumpf John G,"Pres, COO",P - Purchase,$35.99,"+1,050","675,359",0%,"+$37,790",-1,-2,-4,-17
160,,2007-06-21 16:38:10,2007-06-20,WFC,Stumpf John G,"Pres, COO",P - Purchase,$35.99,"+1,050","675,356",0%,"+$37,790",-2,-1,-3,-13
161,,2007-06-01 18:56:20,2007-06-01,WFC,Kovacevich Richard M,"COB, CEO",S - Sale,$36.47,"-25,825","3,664,677",-1%,"-$941,838",-1,-4,-3,-14
162,,2007-05-09 14:58:16,2007-05-09,WFC,Loughlin Michael J,EVP,S - Sale,$36.03,"-19,500","89,967",-18%,"-$702,541",+1,-1,-2,-10
163,,2007-04-30 15:27:33,2007-04-30,WFC,Kovacevich Richard M,"COB, CEO",S - Sale,$36.16,"-95,000","3,690,512",-3%,"-$3,434,850",0,+1,+1,-4
164,,2007-03-20 17:16:12,2007-03-20,WFC,Runstad Judith M,Dir,P - Purchase,$34.25,"+10,000","24,370",+70%,"+$342,500",+3,0,+4,+5
165,,2007-01-17 18:05:21,2007-01-17,WFC,Modjtabai Avid,EVP,S - Sale,$36.28,"-28,374","38,841",-42%,"-$1,029,409",0,-1,0,0
166,A,2007-01-17 16:21:40,2006-10-27,WFC,Hoyt David A,Sr. EVP,S - Sale,$36.50,"-42,000","196,120",-18%,"-$1,533,010",0,-1,0,0
167,D,2006-11-15 13:34:01,2006-11-14,WFC,Kovacevich Richard M,"COB, CEO",S - Sale+OE,$36.82,"-95,000","3,565,846",-3%,"-$3,498,364",-1,-3,-3,+1
168,A,2006-11-14 17:29:57,2006-11-08,WFC,Oman Mark C,Sr. EVP,S - Sale,$36.88,"-10,000","637,294",-2%,"-$368,778",-1,-2,-4,0
169,,2006-11-09 19:55:55,2006-11-08,WFC,Oman Mark C,Sr. EVP,S - Sale,$36.88,"-10,000","654,819",-2%,"-$368,778",0,-1,-4,-2
170,,2006-10-27 13:15:59,2006-10-27,WFC,Hoyt David A,Sr. EVP,S - Sale,$36.50,"-42,000","134,367",-24%,"-$1,533,010",0,-1,-3,0
171,M,2006-09-21 13:25:11,2006-09-01,WFC,Kovacevich Richard M,"COB, CEO",S - Sale,$34.87,-1,"3,314,482",0%,-$29,-1,0,+1,-2
172,M,2006-08-08 13:46:51,2006-01-30,WFC,Dean Lloyd H,Dir,P - Purchase,$67.10,+193,693,+39%,"+$12,950",-1,-4,-3,+1
173,,2006-08-02 15:30:19,2006-08-01,WFC,Loughlin Michael J,EVP,S - Sale,$72.30,"-12,897","40,479",-24%,"-$932,444",+1,-1,-4,+1
174,,2006-08-01 17:18:53,2006-07-31,WFC,Kovacevich Richard M,"COB, CEO",S - Sale,$72.45,"-95,000","1,460,845",-6%,"-$6,882,834",+1,+1,-3,+1
175,D,2006-07-27 15:33:03,2006-07-27,WFC,Hoyt David A,Sr. EVP,S - Sale+OE,$71.06,"-34,331","85,103",-29%,"-$2,439,561",-1,+3,0,+3
176,,2006-07-21 13:23:16,2006-07-19,WFC,Kovacevich Richard M,"COB, CEO",S - Sale,$70.00,"-95,000","1,501,560",-6%,"-$6,650,000",+1,-1,0,+3
177,,2006-06-09 14:48:52,2006-06-08,WFC,Oman Mark C,Sr. EVP,S - Sale,$68.49,"-15,000","316,773",-5%,"-$1,027,293",0,-3,-1,+4
178,,2006-05-11 15:57:18,2006-05-09,WFC,Hoyt David A,Sr. EVP,S - Sale,$68.52,"-51,764","81,633",-39%,"-$3,547,092",-1,-2,+2,+9
179,D,2006-04-24 16:29:17,2006-04-20,WFC,Stumpf John G,"Pres, COO",P - Purchase,$65.07,+310,"168,575",0%,"+$20,172",0,+6,+3,+15
180,,2006-02-06 16:12:47,2006-02-02,WFC,Callahan Patricia R,EVP,S - Sale,$61.66,"-12,000","118,931",-9%,"-$739,952",0,+1,+6,+21
181,A,2005-12-22 17:03:32,2004-11-11,WFC,Kovacevich Richard M,"COB, CEO",S - Sale,$61.88,"-95,000","1,466,519",-6%,"-$5,878,426",0,-1,-4,+4
182,,2005-12-16 13:18:35,2005-12-14,WFC,Edwards Webb,EVP,S - Sale,$64.00,"-132,188","16,267",-89%,"-$8,460,032",0,0,0,+6
183,,2005-12-07 18:17:50,2005-12-06,WFC,Oman Mark C,Sr. EVP,S - Sale,$63.53,"-12,500","287,991",-4%,"-$794,104",0,+1,+1,+13
184,A,2005-12-01 13:05:42,2005-11-23,WFC,Kovacevich Richard M,"COB, CEO",S - Sale,$63.83,"-95,000","1,552,820",-6%,"-$6,063,614",0,-1,0,+10
185,,2005-11-25 16:42:28,2005-11-23,WFC,Kovacevich Richard M,"COB, CEO",S - Sale,$63.83,"-95,000","1,531,259",-6%,"-$6,063,614",-1,-2,0,+6
186,,2005-11-23 16:00:59,2005-11-22,WFC,Hoyt David A,Sr. EVP,S - Sale,$63.10,"-23,370","61,662",-27%,"-$1,474,641",0,-2,0,+6
187,,2005-08-29 18:22:34,2005-08-26,WFC,Stumpf John G,"Pres, COO",P - Purchase,$59.09,"+10,000","119,505",+9%,"+$590,920",-1,0,-1,+10
188,D,2005-08-12 15:22:12,2005-08-10,WFC,Tolstedt Carrie L,Group EVP,S - Sale+OE,$60.48,"-33,458","54,934",-38%,"-$2,023,557",0,0,-1,+4
189,A,2005-05-03 14:46:22,2004-12-22,WFC,Edwards Webb,EVP,S - Sale,$62.14,"-39,876","71,313",-36%,"-$2,478,032",0,+1,+3,+2
190,,2005-03-17 15:26:17,2005-03-15,WFC,Stumpf John G,Group EVP,P - Purchase,$59.99,+349,"107,386",0%,"+$20,937",0,-1,-1,+1
191,,2005-03-04 15:47:58,2005-03-02,WFC,McCormick Richard D,Dir,P - Purchase,$59.72,"+2,000","27,519",+8%,"+$119,440",+2,+1,+1,+2
192,,2004-12-22 16:47:24,2004-12-22,WFC,Edwards Webb,EVP,S - Sale,$62.14,"-39,876","71,479",-36%,"-$2,478,032",0,0,-3,+1
193,D,2004-12-07 18:33:53,2004-12-07,WFC,Levy Richard,"SVP, Controller",S - Sale+OE,$62.26,"-17,960","4,314",-81%,"-$1,118,192",+1,+2,0,+1
194,,2004-11-12 18:35:58,2004-11-11,WFC,Kovacevich Richard M,"COB, CEO",S - Sale,$61.88,"-95,000","1,466,519",-6%,"-$5,878,436",0,0,+1,-4
195,,2004-11-10 15:26:13,2004-11-09,WFC,Oman Mark C,Group EVP,S - Sale,$61.47,"-16,000","260,403",-6%,"-$983,510",0,+1,+2,-1
196,,2004-09-23 19:10:43,2004-09-23,WFC,Callahan Patricia R,EVP,S - Sale,$58.40,"-3,000","93,410",-3%,"-$175,203",+1,+2,+1,+3
197,,2004-09-07 15:21:43,2004-09-02,WFC,Kovacevich Richard M,"COB, CEO",S - Sale,$59.15,"-95,000","1,594,562",-6%,"-$5,619,337",+1,0,+2,+4
198,,2004-08-26 14:26:18,2004-08-26,WFC,Edwards Webb,EVP,S - Sale,$58.80,"-21,000","71,480",-23%,"-$1,234,765",0,0,0,+4
199,,2004-08-09 14:43:43,2004-08-06,WFC,Stumpf John G,Group EVP,P - Purchase,$56.27,"+30,000","73,850",+68%,"+$1,688,062",0,+2,+6,+10
200,,2004-07-02 17:01:06,2004-07-01,WFC,Stumpf John G,Group EVP,P - Purchase,$57.17,+200,"43,852",0%,"+$11,434",-1,0,+1,+11
201,,2004-02-09 17:51:55,2004-02-06,WFC,Callahan Patricia R,EVP,S - Sale,$57.85,"-3,309","88,430",-4%,"-$191,436",0,-1,+1,-1
202,,2003-11-10 18:37:56,2003-11-10,WFC,Edwards Webb,EVP,S - Sale,$55.11,"-26,579","52,905",-33%,"-$1,464,844",+1,+2,+2,+1
203,,2003-11-04 16:06:00,2003-10-31,WFC,Oman Mark C,Group EVP,S - Sale,$56.01,"-20,000","237,287",-8%,"-$1,120,102",0,0,+2,+4
204,,2003-11-04 15:28:43,2003-10-31,WFC,Stroup Stanley S,EVP,S - Sale,$56.36,"-55,000","163,254",-25%,"-$3,099,945",-2,-2,+1,+2
205,M,2003-11-04 15:09:08,2003-10-31,WFC,Kovacevich Richard M,"COB, CEO",S - Sale,$56.16,"-190,000","1,483,711",-11%,"-$10,669,644",-2,-2,+1,+2
206,,2003-11-03 17:32:35,2003-10-31,WFC,Callahan Patricia R,EVP,S - Sale,$56.45,"-3,184","84,559",-4%,"-$179,728",-2,-1,+1,+2
207,,2003-09-23 15:02:22,2003-09-22,WFC,Runstad Judith M,Dir,P - Purchase,$50.99,"+2,000","7,185",+39%,"+$101,980",0,+1,+9,+13
