,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
152,D,2016-01-27 20:42:21,2016-01-25,NKE,Slusher John F,EVP: GBL SPORTS MKTG,S - Sale+OE,$61.25,"-40,000","181,624",-18%,"-$2,450,000",+3,+5,+5,-5
153,D,2015-12-30 12:58:53,2015-12-28,NKE,Jackson Jeanne P,"PRES: PRODUCT, MERCHANDISING",S - Sale+OE,$63.58,"-25,000","176,050",-12%,"-$1,589,408",-2,-4,-4,-14
154,D,2015-12-30 12:58:25,2015-12-29,NKE,Cook Timothy D,Dir,S - Sale+OE,$64.04,"-16,000","12,682",-56%,"-$1,024,566",-2,-4,-4,-14
155,D,2015-11-17 20:26:52,2015-11-16,NKE,Jackson Jeanne P,"PRES: PRODUCT, MERCHANDISING",S - Sale+OE,$122.16,"-12,500","87,909",-12%,"-$1,526,989",+3,+8,+7,-8
156,D,2015-11-02 16:32:10,2015-10-29,NKE,Cook Timothy D,Dir,S - Sale+OE,$130.36,"-8,000","6,341",-56%,"-$1,042,881",0,0,+2,-9
157,D,2015-10-29 12:51:06,2015-10-28,NKE,Edwards Trevor A,"Pres, NIKE Brand",S - Sale+OE,$130.37,"-132,000","275,123",-32%,"-$17,209,394",0,-1,+2,-10
158,D,2015-10-21 20:06:23,2015-10-20,NKE,Sprunk Eric D,COO,S - Sale+OE,$132.40,"-91,282","128,799",-41%,"-$12,085,846",0,-1,-5,-9
159,D,2015-10-19 14:48:38,2015-10-15,NKE,Jackson Jeanne P,"PRES: PRODUCT, MERCHANDISING",S - Sale+OE,$127.79,"-12,500","87,909",-12%,"-$1,597,387",+2,0,-5,-8
160,D,2015-10-13 14:23:25,2015-10-09,NKE,Cook Timothy D,Dir,S - Sale+OE,$124.59,"-8,000","6,341",-56%,"-$996,722",0,+5,+3,-5
161,,2015-10-05 18:47:43,2015-10-02,NKE,Sprunk Eric D,COO,S - Sale,$124.25,"-2,000","128,793",-2%,"-$248,500",-1,+1,+6,-3
162,D,2015-10-05 18:47:19,2015-10-02,NKE,Krane Hilary K,"EVP, CAO, GC",S - Sale+OE,$125.00,"-25,000","107,074",-19%,"-$3,125,000",-1,+1,+6,-3
163,D,2015-10-01 19:48:38,2015-09-30,NKE,Slusher John F,EVP: GBL SPORTS MKTG,S - Sale+OE,$121.75,"-28,000","90,812",-24%,"-$3,409,000",+1,-1,+6,0
164,M,2015-10-01 19:48:21,2015-09-30,NKE,Sprunk Eric D,COO,S - Sale,$123.14,"-4,397","130,659",-3%,"-$541,434",+1,-1,+6,0
165,D,2015-09-30 19:18:09,2015-09-29,NKE,Parker Mark G,"Pres, CEO",S - Sale+OE,$120.63,"-300,000","942,464",-24%,"-$36,190,034",+1,0,+7,+1
166,D,2015-09-28 17:38:27,2015-09-25,NKE,Sprunk Eric D,COO,S - Sale+OE,$123.00,"-46,000","138,556",-25%,"-$5,658,000",-2,+2,+7,+1
167,D,2015-09-23 13:10:39,2015-09-21,NKE,Jackson Jeanne P,"PRES: PRODUCT, MERCHANDISING",S - Sale+OE,$116.10,"-12,500","87,537",-12%,"-$1,451,292",0,+3,+14,+8
168,DM,2015-07-30 18:08:53,2015-07-28,NKE,Parker Mark G,"Pres, CEO",S - Sale+OE,$112.39,"-200,000","942,464",-18%,"-$22,477,736",0,+2,-2,+7
169,D,2015-07-30 18:08:42,2015-07-29,NKE,Pliska Bernard F.,VP: CORP CONTROLLER,S - Sale+OE,$114.36,"-36,000","20,605",-64%,"-$4,117,108",0,+2,-2,+7
170,D,2015-07-30 18:08:03,2015-07-29,NKE,Krane Hilary K,"EVP, CAO, GC",S - Sale+OE,$114.00,"-28,869","106,748",-21%,"-$3,291,066",0,+2,-2,+7
171,,2015-07-28 19:57:17,2015-07-28,NKE,Ayre David J,EVP Global HR,S - Sale,$112.35,"-12,216","83,761",-13%,"-$1,372,454",+1,+1,-9,+8
172,D,2015-07-28 19:34:35,2015-07-24,NKE,Pliska Bernard F.,VP: CORP CONTROLLER,S - Sale+OE,$113.77,"-36,000","20,605",-64%,"-$4,095,594",+1,+1,-9,+8
173,D,2015-07-28 19:34:21,2015-07-24,NKE,Jackson Jeanne P,"PRES: PRODUCT, MERCHANDISING",S - Sale+OE,$113.63,"-50,000","87,537",-36%,"-$5,681,665",+1,+1,-9,+8
174,D,2015-07-28 19:34:00,2015-07-24,NKE,Krane Hilary K,"EVP: GC, CORP AFFAIR",S - Sale+OE,$114.00,"-21,131","106,748",-17%,"-$2,408,934",+1,+1,-9,+8
175,,2015-07-28 19:33:42,2015-07-28,NKE,Slusher John F,EVP: GBL SPORTS MKTG,S - Sale,$112.75,"-6,315","90,812",-7%,"-$712,016",+1,+1,-9,+8
176,AD,2015-07-06 19:07:08,2015-07-02,NKE,Edwards Trevor A,"Pres, NIKE Brand",S - Sale+OE,$109.41,"-97,345","259,546",-27%,"-$10,650,643",+1,+1,+5,+14
177,D,2015-07-06 15:56:46,2015-07-02,NKE,Edwards Trevor A,"Pres, COO",S - Sale+OE,$109.41,"-97,345","273,161",-26%,"-$10,650,643",0,+1,+5,+14
178,D,2015-06-08 16:50:51,2015-06-05,NKE,Jackson Jeanne P,"PRES: PRODUCT, MERCHANDISING",S - Sale+OE,$101.46,"-16,000","88,141",-15%,"-$1,623,318",0,+2,+10,+27
179,D,2015-05-06 18:03:42,2015-05-05,NKE,Jackson Jeanne P,"Pres, Product, Merch.",S - Sale+OE,$100.48,"-20,000","88,127",-18%,"-$2,009,630",+1,+2,+2,+32
180,D,2015-04-29 19:10:28,2015-04-27,NKE,Edwards Trevor A,"Pres, NIKE Brand",S - Sale+OE,$101.16,"-34,655","272,557",-11%,"-$3,505,682",-1,0,+2,+32
181,D,2015-04-16 15:38:12,2015-04-15,NKE,Pliska Bernard F.,VP-Corp Controller,S - Sale+OE,$100.27,"-33,000","21,587",-60%,"-$3,308,788",0,0,+4,+27
182,D,2015-04-07 20:17:45,2015-04-06,NKE,Jackson Jeanne P,"Pres, Product, Merch.",S - Sale+OE,$100.17,"-20,000","88,127",-18%,"-$2,003,389",+1,0,+1,+26
183,,2015-03-30 16:56:13,2015-03-27,NKE,Ayre David J,EVP,S - Sale,$99.86,"-5,434","94,397",-5%,"-$542,642",-1,-1,-1,+25
184,D,2015-03-23 16:23:10,2015-03-20,NKE,Blair Donald W,"EVP, CFO",S - Sale+OE,$102.68,"-50,000","218,057",-19%,"-$5,134,000",-1,-2,-1,+14
185,D,2015-03-11 12:42:39,2015-03-09,NKE,Blair Donald W,"EVP, CFO",S - Sale+OE,$97.36,"-50,000","218,057",-19%,"-$4,868,200",-1,0,+4,+16
186,D,2015-03-06 13:47:36,2015-03-05,NKE,Jackson Jeanne P,"Pres, Product, Merch.",S - Sale+OE,$98.31,"-20,000","88,010",-19%,"-$1,966,112",-2,-1,+1,+13
